G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
31	24
10	13
23	20
25	21
16	16
24	20
24	20
23	20
4	10
16	16
9	13
7	12
5	11
G72#14667029#814761	117.2125	26.18586	116.93168	26.18115	[]
577	3714
577	3714
526	3380
299	1897
343	2185
337	2146
459	2943
876	5667
1191	7725
1661	10796
1637	10639
1970	12815
1620	10528
1615	10495
1796	11678
1218	7902
1556	10110
1305	8470
1866	12135
1175	7621
1250	8111
1116	7235
913	5909
743	4798
G15#1231993#14726726	119.5328	26.2799	119.50012	26.34652	null
715	28444
820	32152
1403	52743
688	27490
797	31339
831	32540
1304	49247
1976	72982
2773	101132
2833	103251
3783	136805
3167	115048
3548	128505
3430	124337
3045	110739
3411	123666
3670	132814
2789	101697
2808	102368
2243	82412
2295	84249
2198	80823
1521	56911
876	34130
G25#85080956#85413472	118.51797	27.09162	118.36765	27.06965	[11, 14, 9, 10, 10, 7, 13, 22, 56, 99, 58, 68]
53	2309
88	3982
21	779
55	2405
85	3839
60	2644
123	5656
260	12206
546	25881
697	33101
870	41372
827	39317
735	34918
703	33388
811	38552
710	33722
767	36448
604	28654
557	26407
415	19618
423	20000
293	13784
246	11537
116	5321
G25#85168595#85404278	118.75	27.50337	118.67688	27.45753	null
52	2261
36	1496
19	683
25	970
22	826
1	-176
20	731
228	10676
348	16414
351	16557
421	19904
450	21291
380	17944
356	16796
315	14836
507	24016
385	18183
361	17035
530	25116
254	11919
345	16270
199	9290
81	3648
48	2070
G1501#1190457#14157230	119.30269	26.14113	119.35656	26.22172	null
532	1566
364	1068
329	964
284	831
324	949
302	884
878	2591
2246	6645
2986	8838
3162	9359
3324	9839
3220	9531
3001	8882
2572	7611
2558	7569
2535	7501
2494	7380
1701	5030
998	2947
772	2277
1076	3178
1141	3370
871	2570
496	1459
G72#1817405#14726322	117.42369	25.83655	117.57497	25.7736	[]
863	16068
588	10900
606	11239
449	8288
476	8796
547	10130
882	16425
1272	23754
2778	52054
2582	48371
2870	53783
2714	50852
3738	70095
2917	54666
3230	60548
2940	55099
2734	51228
2730	51153
3279	61469
2779	52073
2730	51153
2337	43767
1381	25802
1019	19000
G25#1130053#1341312	117.77199	26.40481	117.66816	26.32644	[0, 10, 9, 11, 7, 11, 10, 1, 0, 11, 11, 10, 14, 8, 7, 4, 1, 0, 2, 0, 0, 0, 0, 3]
527	8496
436	7005
466	7496
421	6759
402	6447
394	6317
502	8086
945	15345
1614	26307
1516	24701
2198	35875
2455	40086
3064	50065
2867	46837
2344	38268
2057	33565
2047	33401
2168	35384
2214	36138
1864	30403
1752	28568
1265	20588
878	14247
762	12346
G25#1826199#2252067	118.11765	26.51547	118.12856	26.59182	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
227	7991
221	7781
148	5232
151	5337
147	5197
192	6769
207	7293
344	12076
760	26604
974	34077
1154	40362
1166	40781
1346	47067
1019	35648
1076	37638
1336	46718
1207	42213
1178	41200
1239	43330
871	30479
656	22972
586	20528
412	14451
